time,DHX_Shell_Tin,DHX_Shell_Tout,DHX_Shell_energychange,DHX_Tube_energychange,DHX_m_dot_in,Heater_Tin,Heater_Tout,Heater_energychange,Heater_m_dot_in,Branch-to-tank:pressure,Branch-to-tank:rho,Branch-to-tank:temperature,Branch-to-tank:velocity,Branch-to-tankP:pressure,Branch-to-tankP:rho,Branch-to-tankP:temperature,Branch-to-tankP:velocity,SNJ-17b-18:pressure,SNJ-17b-18:rho,SNJ-17b-18:temperature,SNJ-17b-18:velocity,SNJ-17b-19:pressure,SNJ-17b-19:rho,SNJ-17b-19:temperature,SNJ-17b-19:velocity,SNJ-26-to-5a:pressure,SNJ-26-to-5a:rho,SNJ-26-to-5a:temperature,SNJ-26-to-5a:velocity,SNJ-34-to-35a:pressure,SNJ-34-to-35a:rho,SNJ-34-to-35a:temperature,SNJ-34-to-35a:velocity,SNJ-35b-35b2:pressure,SNJ-35b-35b2:rho,SNJ-35b-35b2:temperature,SNJ-35b-35b2:velocity,SNJ-500:pressure,SNJ-500:rho,SNJ-500:temperature,SNJ-500:velocity,SNJ-501:pressure,SNJ-501:rho,SNJ-501:temperature,SNJ-501:velocity,SNJ-502:pressure,SNJ-502:rho,SNJ-502:temperature,SNJ-502:velocity,SNJ-503:pressure,SNJ-503:rho,SNJ-503:temperature,SNJ-503:velocity,SNJ-504:pressure,SNJ-504:rho,SNJ-504:temperature,SNJ-504:velocity,SNJ-505:pressure,SNJ-505:rho,SNJ-505:temperature,SNJ-505:velocity,SNJ-520:pressure,SNJ-520:rho,SNJ-520:temperature,SNJ-520:velocity,SNJ-521:pressure,SNJ-521:rho,SNJ-521:temperature,SNJ-521:velocity,SNJ-522:pressure,SNJ-522:rho,SNJ-522:temperature,SNJ-522:velocity,SNJ-523:pressure,SNJ-523:rho,SNJ-523:temperature,SNJ-523:velocity,SNJ-524:pressure,SNJ-524:rho,SNJ-524:temperature,SNJ-524:velocity,SNJ-525:pressure,SNJ-525:rho,SNJ-525:temperature,SNJ-525:velocity,SNJ-526:pressure,SNJ-526:rho,SNJ-526:temperature,SNJ-526:velocity,SNJ-527:pressure,SNJ-527:rho,SNJ-527:temperature,SNJ-527:velocity,SNJ-528:pressure,SNJ-528:rho,SNJ-528:temperature,SNJ-528:velocity,SNJ-529:pressure,SNJ-529:rho,SNJ-529:temperature,SNJ-529:velocity,SNJ-530:pressure,SNJ-530:rho,SNJ-530:temperature,SNJ-530:velocity,SNJ-531:pressure,SNJ-531:rho,SNJ-531:temperature,SNJ-531:velocity,SNJ-532:pressure,SNJ-532:rho,SNJ-532:temperature,SNJ-532:velocity,SNJ-533:pressure,SNJ-533:rho,SNJ-533:temperature,SNJ-533:velocity,SNJ-534:pressure,SNJ-534:rho,SNJ-534:temperature,SNJ-534:velocity,SNJ-535:pressure,SNJ-535:rho,SNJ-535:temperature,SNJ-535:velocity,SNJ-536:pressure,SNJ-536:rho,SNJ-536:temperature,SNJ-536:velocity,SNJ-537:pressure,SNJ-537:rho,SNJ-537:temperature,SNJ-537:velocity,SNJ-538:pressure,SNJ-538:rho,SNJ-538:temperature,SNJ-538:velocity,SNJ-539:pressure,SNJ-539:rho,SNJ-539:temperature,SNJ-539:velocity,SNJ-540:pressure,SNJ-540:rho,SNJ-540:temperature,SNJ-540:velocity,SNJ-541:pressure,SNJ-541:rho,SNJ-541:temperature,SNJ-541:velocity,SNJ-542:pressure,SNJ-542:rho,SNJ-542:temperature,SNJ-542:velocity,SNJ-543:pressure,SNJ-543:rho,SNJ-543:temperature,SNJ-543:velocity,SNJ-544:pressure,SNJ-544:rho,SNJ-544:temperature,SNJ-544:velocity
40143.997522853,383.03774687379,351.17197714778,-1940.2427244599,1716.7617035382,0.043274571211545,348.10685454803,387.41366619163,2395.791410451,0.034150059967849,101004.26774204,1019.8319300137,341.5830235133,0.069587934453686,100967.58935659,981.90634162577,386.20136279321,0.057036254279104,137660.6321983,1014.1268963014,348.29482788066,0.055224224276266,137660.90439497,1014.0392393113,348.39795375137,0.055228885886155,100966.8681096,982.71698810947,385.24766104769,0.056989437303874,100991.5521467,1019.9457288361,341.44914254572,0.069580374755882,103072.35825032,1019.949605784,341.44458143055,0.069580056627037,136793.70778097,1014.2883087836,348.10493084283,0.092595791154536,120649.83183354,980.87762689527,387.41161541733,0.095749734666153,119772.48612955,980.8776686402,387.41156630565,0.095749728205496,118300.32390809,980.95319134165,387.32271606865,0.057091587509588,115121.53279986,981.1259527907,387.11946730506,0.057081745998935,102741.76641637,981.78335317515,386.34605508806,0.057043476108631,138789.37067043,1014.2860877684,348.10754380186,0.055215366546094,138810.0477707,1013.8386416879,348.63395095547,0.05523978016174,138811.01092638,1013.5318312853,348.99490437024,0.055256757788806,133970.9861849,1013.0746708844,349.53274013599,0.055281224347331,130431.3694334,1012.7449667147,349.9206273945,0.055299933481552,123630.26896127,1012.0799521436,350.70299747813,0.055335298536184,122783.31933967,1012.0060622224,350.78992679722,0.055340290504494,119509.77637567,1011.6831971023,351.16976811498,0.055357388781859,107908.94510495,984.34230264741,383.33552629716,0.056895305360362,105798.7177464,983.87297579321,383.88767553741,0.056922217792727,102616.90209409,983.17504192805,384.7087742023,0.056962640915997,151824.97204767,1039.1530995753,318.85223579372,0.058108967684208,139710.19929669,1019.0776672406,342.47039148166,0.059253671935314,137858.49322617,1019.0783460789,342.46959284832,0.069639423370772,136368.7585366,1019.1067004393,342.43623477728,0.069637413368556,133066.15982152,1019.174169266,342.35685968702,0.069632798710307,131126.80946821,1019.2240341333,342.29819513729,0.069629518667955,100993.50226171,1019.9469438901,341.44771307045,0.031900939389263,104841.26056831,1038.676633333,319.41278431414,0.06832533380124,106541.07200516,1038.698189633,319.38742396122,0.068324066218286,109414.23499986,1038.7286208629,319.35162251423,0.068321912016153,127443.97587944,1038.9012719644,319.14850357134,0.068310535162747,131046.32171014,1038.9383953685,319.10482897819,0.068308300463079,133760.59227392,1038.9686681055,319.06921399352,0.068306086008949,152966.41707064,1039.1531738501,318.85214841168,0.068294076198695
41143.997522853,383.03774687379,351.17197714778,-1940.2427244599,1716.7617035382,0.043274571211545,348.10685454803,387.41366619163,2395.791410451,0.034150059967849,101004.26774204,1019.8319300137,341.5830235133,0.069587934453686,100967.58935659,981.90634162577,386.20136279321,0.057036254279104,137660.6321983,1014.1268963014,348.29482788066,0.055224224276266,137660.90439497,1014.0392393113,348.39795375137,0.055228885886155,100966.8681096,982.71698810947,385.24766104769,0.056989437303874,100991.5521467,1019.9457288361,341.44914254572,0.069580374755882,103072.35825032,1019.949605784,341.44458143055,0.069580056627037,136793.70778097,1014.2883087836,348.10493084283,0.092595791154536,120649.83183354,980.87762689527,387.41161541733,0.095749734666153,119772.48612955,980.8776686402,387.41156630565,0.095749728205496,118300.32390809,980.95319134165,387.32271606865,0.057091587509588,115121.53279986,981.1259527907,387.11946730506,0.057081745998935,102741.76641637,981.78335317515,386.34605508806,0.057043476108631,138789.37067043,1014.2860877684,348.10754380186,0.055215366546094,138810.0477707,1013.8386416879,348.63395095547,0.05523978016174,138811.01092638,1013.5318312853,348.99490437024,0.055256757788806,133970.9861849,1013.0746708844,349.53274013599,0.055281224347331,130431.3694334,1012.7449667147,349.9206273945,0.055299933481552,123630.26896127,1012.0799521436,350.70299747813,0.055335298536184,122783.31933967,1012.0060622224,350.78992679722,0.055340290504494,119509.77637567,1011.6831971023,351.16976811498,0.055357388781859,107908.94510495,984.34230264741,383.33552629716,0.056895305360362,105798.7177464,983.87297579321,383.88767553741,0.056922217792727,102616.90209409,983.17504192805,384.7087742023,0.056962640915997,151824.97204767,1039.1530995753,318.85223579372,0.058108967684208,139710.19929669,1019.0776672406,342.47039148166,0.059253671935314,137858.49322617,1019.0783460789,342.46959284832,0.069639423370772,136368.7585366,1019.1067004393,342.43623477728,0.069637413368556,133066.15982152,1019.174169266,342.35685968702,0.069632798710307,131126.80946821,1019.2240341333,342.29819513729,0.069629518667955,100993.50226171,1019.9469438901,341.44771307045,0.031900939389263,104841.26056831,1038.676633333,319.41278431414,0.06832533380124,106541.07200516,1038.698189633,319.38742396122,0.068324066218286,109414.23499986,1038.7286208629,319.35162251423,0.068321912016153,127443.97587944,1038.9012719644,319.14850357134,0.068310535162747,131046.32171014,1038.9383953685,319.10482897819,0.068308300463079,133760.59227392,1038.9686681055,319.06921399352,0.068306086008949,152966.41707064,1039.1531738501,318.85214841168,0.068294076198695
42143.997522853,383.03774687379,351.17197714778,-1940.2427244599,1716.7617035382,0.043274571211545,348.10685454803,387.41366619163,2395.791410451,0.034150059967849,101004.26774204,1019.8319300137,341.5830235133,0.069587934453686,100967.58935659,981.90634162577,386.20136279321,0.057036254279104,137660.6321983,1014.1268963014,348.29482788066,0.055224224276266,137660.90439497,1014.0392393113,348.39795375137,0.055228885886155,100966.8681096,982.71698810947,385.24766104769,0.056989437303874,100991.5521467,1019.9457288361,341.44914254572,0.069580374755882,103072.35825032,1019.949605784,341.44458143055,0.069580056627037,136793.70778097,1014.2883087836,348.10493084283,0.092595791154536,120649.83183354,980.87762689527,387.41161541733,0.095749734666153,119772.48612955,980.8776686402,387.41156630565,0.095749728205496,118300.32390809,980.95319134165,387.32271606865,0.057091587509588,115121.53279986,981.1259527907,387.11946730506,0.057081745998935,102741.76641637,981.78335317515,386.34605508806,0.057043476108631,138789.37067043,1014.2860877684,348.10754380186,0.055215366546094,138810.0477707,1013.8386416879,348.63395095547,0.05523978016174,138811.01092638,1013.5318312853,348.99490437024,0.055256757788806,133970.9861849,1013.0746708844,349.53274013599,0.055281224347331,130431.3694334,1012.7449667147,349.9206273945,0.055299933481552,123630.26896127,1012.0799521436,350.70299747813,0.055335298536184,122783.31933967,1012.0060622224,350.78992679722,0.055340290504494,119509.77637567,1011.6831971023,351.16976811498,0.055357388781859,107908.94510495,984.34230264741,383.33552629716,0.056895305360362,105798.7177464,983.87297579321,383.88767553741,0.056922217792727,102616.90209409,983.17504192805,384.7087742023,0.056962640915997,151824.97204767,1039.1530995753,318.85223579372,0.058108967684208,139710.19929669,1019.0776672406,342.47039148166,0.059253671935314,137858.49322617,1019.0783460789,342.46959284832,0.069639423370772,136368.7585366,1019.1067004393,342.43623477728,0.069637413368556,133066.15982152,1019.174169266,342.35685968702,0.069632798710307,131126.80946821,1019.2240341333,342.29819513729,0.069629518667955,100993.50226171,1019.9469438901,341.44771307045,0.031900939389263,104841.26056831,1038.676633333,319.41278431414,0.06832533380124,106541.07200516,1038.698189633,319.38742396122,0.068324066218286,109414.23499986,1038.7286208629,319.35162251423,0.068321912016153,127443.97587944,1038.9012719644,319.14850357134,0.068310535162747,131046.32171014,1038.9383953685,319.10482897819,0.068308300463079,133760.59227392,1038.9686681055,319.06921399352,0.068306086008949,152966.41707064,1039.1531738501,318.85214841168,0.068294076198695
43143.997522853,383.03774687379,351.17197714778,-1940.2427244599,1716.7617035382,0.043274571211545,348.10685454803,387.41366619163,2395.791410451,0.034150059967849,101004.26774204,1019.8319300137,341.5830235133,0.069587934453686,100967.58935659,981.90634162577,386.20136279321,0.057036254279104,137660.6321983,1014.1268963014,348.29482788066,0.055224224276266,137660.90439497,1014.0392393113,348.39795375137,0.055228885886155,100966.8681096,982.71698810947,385.24766104769,0.056989437303874,100991.5521467,1019.9457288361,341.44914254572,0.069580374755882,103072.35825032,1019.949605784,341.44458143055,0.069580056627037,136793.70778097,1014.2883087836,348.10493084283,0.092595791154536,120649.83183354,980.87762689527,387.41161541733,0.095749734666153,119772.48612955,980.8776686402,387.41156630565,0.095749728205496,118300.32390809,980.95319134165,387.32271606865,0.057091587509588,115121.53279986,981.1259527907,387.11946730506,0.057081745998935,102741.76641637,981.78335317515,386.34605508806,0.057043476108631,138789.37067043,1014.2860877684,348.10754380186,0.055215366546094,138810.0477707,1013.8386416879,348.63395095547,0.05523978016174,138811.01092638,1013.5318312853,348.99490437024,0.055256757788806,133970.9861849,1013.0746708844,349.53274013599,0.055281224347331,130431.3694334,1012.7449667147,349.9206273945,0.055299933481552,123630.26896127,1012.0799521436,350.70299747813,0.055335298536184,122783.31933967,1012.0060622224,350.78992679722,0.055340290504494,119509.77637567,1011.6831971023,351.16976811498,0.055357388781859,107908.94510495,984.34230264741,383.33552629716,0.056895305360362,105798.7177464,983.87297579321,383.88767553741,0.056922217792727,102616.90209409,983.17504192805,384.7087742023,0.056962640915997,151824.97204767,1039.1530995753,318.85223579372,0.058108967684208,139710.19929669,1019.0776672406,342.47039148166,0.059253671935314,137858.49322617,1019.0783460789,342.46959284832,0.069639423370772,136368.7585366,1019.1067004393,342.43623477728,0.069637413368556,133066.15982152,1019.174169266,342.35685968702,0.069632798710307,131126.80946821,1019.2240341333,342.29819513729,0.069629518667955,100993.50226171,1019.9469438901,341.44771307045,0.031900939389263,104841.26056831,1038.676633333,319.41278431414,0.06832533380124,106541.07200516,1038.698189633,319.38742396122,0.068324066218286,109414.23499986,1038.7286208629,319.35162251423,0.068321912016153,127443.97587944,1038.9012719644,319.14850357134,0.068310535162747,131046.32171014,1038.9383953685,319.10482897819,0.068308300463079,133760.59227392,1038.9686681055,319.06921399352,0.068306086008949,152966.41707064,1039.1531738501,318.85214841168,0.068294076198695
44143.997522853,383.03774687379,351.17197714778,-1940.2427244599,1716.7617035382,0.043274571211545,348.10685454803,387.41366619163,2395.791410451,0.034150059967849,101004.26774204,1019.8319300137,341.5830235133,0.069587934453686,100967.58935659,981.90634162577,386.20136279321,0.057036254279104,137660.6321983,1014.1268963014,348.29482788066,0.055224224276266,137660.90439497,1014.0392393113,348.39795375137,0.055228885886155,100966.8681096,982.71698810947,385.24766104769,0.056989437303874,100991.5521467,1019.9457288361,341.44914254572,0.069580374755882,103072.35825032,1019.949605784,341.44458143055,0.069580056627037,136793.70778097,1014.2883087836,348.10493084283,0.092595791154536,120649.83183354,980.87762689527,387.41161541733,0.095749734666153,119772.48612955,980.8776686402,387.41156630565,0.095749728205496,118300.32390809,980.95319134165,387.32271606865,0.057091587509588,115121.53279986,981.1259527907,387.11946730506,0.057081745998935,102741.76641637,981.78335317515,386.34605508806,0.057043476108631,138789.37067043,1014.2860877684,348.10754380186,0.055215366546094,138810.0477707,1013.8386416879,348.63395095547,0.05523978016174,138811.01092638,1013.5318312853,348.99490437024,0.055256757788806,133970.9861849,1013.0746708844,349.53274013599,0.055281224347331,130431.3694334,1012.7449667147,349.9206273945,0.055299933481552,123630.26896127,1012.0799521436,350.70299747813,0.055335298536184,122783.31933967,1012.0060622224,350.78992679722,0.055340290504494,119509.77637567,1011.6831971023,351.16976811498,0.055357388781859,107908.94510495,984.34230264741,383.33552629716,0.056895305360362,105798.7177464,983.87297579321,383.88767553741,0.056922217792727,102616.90209409,983.17504192805,384.7087742023,0.056962640915997,151824.97204767,1039.1530995753,318.85223579372,0.058108967684208,139710.19929669,1019.0776672406,342.47039148166,0.059253671935314,137858.49322617,1019.0783460789,342.46959284832,0.069639423370772,136368.7585366,1019.1067004393,342.43623477728,0.069637413368556,133066.15982152,1019.174169266,342.35685968702,0.069632798710307,131126.80946821,1019.2240341333,342.29819513729,0.069629518667955,100993.50226171,1019.9469438901,341.44771307045,0.031900939389263,104841.26056831,1038.676633333,319.41278431414,0.06832533380124,106541.07200516,1038.698189633,319.38742396122,0.068324066218286,109414.23499986,1038.7286208629,319.35162251423,0.068321912016153,127443.97587944,1038.9012719644,319.14850357134,0.068310535162747,131046.32171014,1038.9383953685,319.10482897819,0.068308300463079,133760.59227392,1038.9686681055,319.06921399352,0.068306086008949,152966.41707064,1039.1531738501,318.85214841168,0.068294076198695
45143.997522853,383.03774687379,351.17197714778,-1940.2427244599,1716.7617035382,0.043274571211545,348.10685454803,387.41366619163,2395.791410451,0.034150059967849,101004.26774204,1019.8319300137,341.5830235133,0.069587934453686,100967.58935659,981.90634162577,386.20136279321,0.057036254279104,137660.6321983,1014.1268963014,348.29482788066,0.055224224276266,137660.90439497,1014.0392393113,348.39795375137,0.055228885886155,100966.8681096,982.71698810947,385.24766104769,0.056989437303874,100991.5521467,1019.9457288361,341.44914254572,0.069580374755882,103072.35825032,1019.949605784,341.44458143055,0.069580056627037,136793.70778097,1014.2883087836,348.10493084283,0.092595791154536,120649.83183354,980.87762689527,387.41161541733,0.095749734666153,119772.48612955,980.8776686402,387.41156630565,0.095749728205496,118300.32390809,980.95319134165,387.32271606865,0.057091587509588,115121.53279986,981.1259527907,387.11946730506,0.057081745998935,102741.76641637,981.78335317515,386.34605508806,0.057043476108631,138789.37067043,1014.2860877684,348.10754380186,0.055215366546094,138810.0477707,1013.8386416879,348.63395095547,0.05523978016174,138811.01092638,1013.5318312853,348.99490437024,0.055256757788806,133970.9861849,1013.0746708844,349.53274013599,0.055281224347331,130431.3694334,1012.7449667147,349.9206273945,0.055299933481552,123630.26896127,1012.0799521436,350.70299747813,0.055335298536184,122783.31933967,1012.0060622224,350.78992679722,0.055340290504494,119509.77637567,1011.6831971023,351.16976811498,0.055357388781859,107908.94510495,984.34230264741,383.33552629716,0.056895305360362,105798.7177464,983.87297579321,383.88767553741,0.056922217792727,102616.90209409,983.17504192805,384.7087742023,0.056962640915997,151824.97204767,1039.1530995753,318.85223579372,0.058108967684208,139710.19929669,1019.0776672406,342.47039148166,0.059253671935314,137858.49322617,1019.0783460789,342.46959284832,0.069639423370772,136368.7585366,1019.1067004393,342.43623477728,0.069637413368556,133066.15982152,1019.174169266,342.35685968702,0.069632798710307,131126.80946821,1019.2240341333,342.29819513729,0.069629518667955,100993.50226171,1019.9469438901,341.44771307045,0.031900939389263,104841.26056831,1038.676633333,319.41278431414,0.06832533380124,106541.07200516,1038.698189633,319.38742396122,0.068324066218286,109414.23499986,1038.7286208629,319.35162251423,0.068321912016153,127443.97587944,1038.9012719644,319.14850357134,0.068310535162747,131046.32171014,1038.9383953685,319.10482897819,0.068308300463079,133760.59227392,1038.9686681055,319.06921399352,0.068306086008949,152966.41707064,1039.1531738501,318.85214841168,0.068294076198695
46143.997522853,383.03774687379,351.17197714778,-1940.2427244599,1716.7617035382,0.043274571211545,348.10685454803,387.41366619163,2395.791410451,0.034150059967849,101004.26774204,1019.8319300137,341.5830235133,0.069587934453686,100967.58935659,981.90634162577,386.20136279321,0.057036254279104,137660.6321983,1014.1268963014,348.29482788066,0.055224224276266,137660.90439497,1014.0392393113,348.39795375137,0.055228885886155,100966.8681096,982.71698810947,385.24766104769,0.056989437303874,100991.5521467,1019.9457288361,341.44914254572,0.069580374755882,103072.35825032,1019.949605784,341.44458143055,0.069580056627037,136793.70778097,1014.2883087836,348.10493084283,0.092595791154536,120649.83183354,980.87762689527,387.41161541733,0.095749734666153,119772.48612955,980.8776686402,387.41156630565,0.095749728205496,118300.32390809,980.95319134165,387.32271606865,0.057091587509588,115121.53279986,981.1259527907,387.11946730506,0.057081745998935,102741.76641637,981.78335317515,386.34605508806,0.057043476108631,138789.37067043,1014.2860877684,348.10754380186,0.055215366546094,138810.0477707,1013.8386416879,348.63395095547,0.05523978016174,138811.01092638,1013.5318312853,348.99490437024,0.055256757788806,133970.9861849,1013.0746708844,349.53274013599,0.055281224347331,130431.3694334,1012.7449667147,349.9206273945,0.055299933481552,123630.26896127,1012.0799521436,350.70299747813,0.055335298536184,122783.31933967,1012.0060622224,350.78992679722,0.055340290504494,119509.77637567,1011.6831971023,351.16976811498,0.055357388781859,107908.94510495,984.34230264741,383.33552629716,0.056895305360362,105798.7177464,983.87297579321,383.88767553741,0.056922217792727,102616.90209409,983.17504192805,384.7087742023,0.056962640915997,151824.97204767,1039.1530995753,318.85223579372,0.058108967684208,139710.19929669,1019.0776672406,342.47039148166,0.059253671935314,137858.49322617,1019.0783460789,342.46959284832,0.069639423370772,136368.7585366,1019.1067004393,342.43623477728,0.069637413368556,133066.15982152,1019.174169266,342.35685968702,0.069632798710307,131126.80946821,1019.2240341333,342.29819513729,0.069629518667955,100993.50226171,1019.9469438901,341.44771307045,0.031900939389263,104841.26056831,1038.676633333,319.41278431414,0.06832533380124,106541.07200516,1038.698189633,319.38742396122,0.068324066218286,109414.23499986,1038.7286208629,319.35162251423,0.068321912016153,127443.97587944,1038.9012719644,319.14850357134,0.068310535162747,131046.32171014,1038.9383953685,319.10482897819,0.068308300463079,133760.59227392,1038.9686681055,319.06921399352,0.068306086008949,152966.41707064,1039.1531738501,318.85214841168,0.068294076198695
47143.997522853,383.03774687379,351.17197714778,-1940.2427244599,1716.7617035382,0.043274571211545,348.10685454803,387.41366619163,2395.791410451,0.034150059967849,101004.26774204,1019.8319300137,341.5830235133,0.069587934453686,100967.58935659,981.90634162577,386.20136279321,0.057036254279104,137660.6321983,1014.1268963014,348.29482788066,0.055224224276266,137660.90439497,1014.0392393113,348.39795375137,0.055228885886155,100966.8681096,982.71698810947,385.24766104769,0.056989437303874,100991.5521467,1019.9457288361,341.44914254572,0.069580374755882,103072.35825032,1019.949605784,341.44458143055,0.069580056627037,136793.70778097,1014.2883087836,348.10493084283,0.092595791154536,120649.83183354,980.87762689527,387.41161541733,0.095749734666153,119772.48612955,980.8776686402,387.41156630565,0.095749728205496,118300.32390809,980.95319134165,387.32271606865,0.057091587509588,115121.53279986,981.1259527907,387.11946730506,0.057081745998935,102741.76641637,981.78335317515,386.34605508806,0.057043476108631,138789.37067043,1014.2860877684,348.10754380186,0.055215366546094,138810.0477707,1013.8386416879,348.63395095547,0.05523978016174,138811.01092638,1013.5318312853,348.99490437024,0.055256757788806,133970.9861849,1013.0746708844,349.53274013599,0.055281224347331,130431.3694334,1012.7449667147,349.9206273945,0.055299933481552,123630.26896127,1012.0799521436,350.70299747813,0.055335298536184,122783.31933967,1012.0060622224,350.78992679722,0.055340290504494,119509.77637567,1011.6831971023,351.16976811498,0.055357388781859,107908.94510495,984.34230264741,383.33552629716,0.056895305360362,105798.7177464,983.87297579321,383.88767553741,0.056922217792727,102616.90209409,983.17504192805,384.7087742023,0.056962640915997,151824.97204767,1039.1530995753,318.85223579372,0.058108967684208,139710.19929669,1019.0776672406,342.47039148166,0.059253671935314,137858.49322617,1019.0783460789,342.46959284832,0.069639423370772,136368.7585366,1019.1067004393,342.43623477728,0.069637413368556,133066.15982152,1019.174169266,342.35685968702,0.069632798710307,131126.80946821,1019.2240341333,342.29819513729,0.069629518667955,100993.50226171,1019.9469438901,341.44771307045,0.031900939389263,104841.26056831,1038.676633333,319.41278431414,0.06832533380124,106541.07200516,1038.698189633,319.38742396122,0.068324066218286,109414.23499986,1038.7286208629,319.35162251423,0.068321912016153,127443.97587944,1038.9012719644,319.14850357134,0.068310535162747,131046.32171014,1038.9383953685,319.10482897819,0.068308300463079,133760.59227392,1038.9686681055,319.06921399352,0.068306086008949,152966.41707064,1039.1531738501,318.85214841168,0.068294076198695
48143.997522853,383.03774687379,351.17197714778,-1940.2427244599,1716.7617035382,0.043274571211545,348.10685454803,387.41366619163,2395.791410451,0.034150059967849,101004.26774204,1019.8319300137,341.5830235133,0.069587934453686,100967.58935659,981.90634162577,386.20136279321,0.057036254279104,137660.6321983,1014.1268963014,348.29482788066,0.055224224276266,137660.90439497,1014.0392393113,348.39795375137,0.055228885886155,100966.8681096,982.71698810947,385.24766104769,0.056989437303874,100991.5521467,1019.9457288361,341.44914254572,0.069580374755882,103072.35825032,1019.949605784,341.44458143055,0.069580056627037,136793.70778097,1014.2883087836,348.10493084283,0.092595791154536,120649.83183354,980.87762689527,387.41161541733,0.095749734666153,119772.48612955,980.8776686402,387.41156630565,0.095749728205496,118300.32390809,980.95319134165,387.32271606865,0.057091587509588,115121.53279986,981.1259527907,387.11946730506,0.057081745998935,102741.76641637,981.78335317515,386.34605508806,0.057043476108631,138789.37067043,1014.2860877684,348.10754380186,0.055215366546094,138810.0477707,1013.8386416879,348.63395095547,0.05523978016174,138811.01092638,1013.5318312853,348.99490437024,0.055256757788806,133970.9861849,1013.0746708844,349.53274013599,0.055281224347331,130431.3694334,1012.7449667147,349.9206273945,0.055299933481552,123630.26896127,1012.0799521436,350.70299747813,0.055335298536184,122783.31933967,1012.0060622224,350.78992679722,0.055340290504494,119509.77637567,1011.6831971023,351.16976811498,0.055357388781859,107908.94510495,984.34230264741,383.33552629716,0.056895305360362,105798.7177464,983.87297579321,383.88767553741,0.056922217792727,102616.90209409,983.17504192805,384.7087742023,0.056962640915997,151824.97204767,1039.1530995753,318.85223579372,0.058108967684208,139710.19929669,1019.0776672406,342.47039148166,0.059253671935314,137858.49322617,1019.0783460789,342.46959284832,0.069639423370772,136368.7585366,1019.1067004393,342.43623477728,0.069637413368556,133066.15982152,1019.174169266,342.35685968702,0.069632798710307,131126.80946821,1019.2240341333,342.29819513729,0.069629518667955,100993.50226171,1019.9469438901,341.44771307045,0.031900939389263,104841.26056831,1038.676633333,319.41278431414,0.06832533380124,106541.07200516,1038.698189633,319.38742396122,0.068324066218286,109414.23499986,1038.7286208629,319.35162251423,0.068321912016153,127443.97587944,1038.9012719644,319.14850357134,0.068310535162747,131046.32171014,1038.9383953685,319.10482897819,0.068308300463079,133760.59227392,1038.9686681055,319.06921399352,0.068306086008949,152966.41707064,1039.1531738501,318.85214841168,0.068294076198695
49143.997522853,383.03774687379,351.17197714778,-1940.2427244599,1716.7617035382,0.043274571211545,348.10685454803,387.41366619163,2395.791410451,0.034150059967849,101004.26774204,1019.8319300137,341.5830235133,0.069587934453686,100967.58935659,981.90634162577,386.20136279321,0.057036254279104,137660.6321983,1014.1268963014,348.29482788066,0.055224224276266,137660.90439497,1014.0392393113,348.39795375137,0.055228885886155,100966.8681096,982.71698810947,385.24766104769,0.056989437303874,100991.5521467,1019.9457288361,341.44914254572,0.069580374755882,103072.35825032,1019.949605784,341.44458143055,0.069580056627037,136793.70778097,1014.2883087836,348.10493084283,0.092595791154536,120649.83183354,980.87762689527,387.41161541733,0.095749734666153,119772.48612955,980.8776686402,387.41156630565,0.095749728205496,118300.32390809,980.95319134165,387.32271606865,0.057091587509588,115121.53279986,981.1259527907,387.11946730506,0.057081745998935,102741.76641637,981.78335317515,386.34605508806,0.057043476108631,138789.37067043,1014.2860877684,348.10754380186,0.055215366546094,138810.0477707,1013.8386416879,348.63395095547,0.05523978016174,138811.01092638,1013.5318312853,348.99490437024,0.055256757788806,133970.9861849,1013.0746708844,349.53274013599,0.055281224347331,130431.3694334,1012.7449667147,349.9206273945,0.055299933481552,123630.26896127,1012.0799521436,350.70299747813,0.055335298536184,122783.31933967,1012.0060622224,350.78992679722,0.055340290504494,119509.77637567,1011.6831971023,351.16976811498,0.055357388781859,107908.94510495,984.34230264741,383.33552629716,0.056895305360362,105798.7177464,983.87297579321,383.88767553741,0.056922217792727,102616.90209409,983.17504192805,384.7087742023,0.056962640915997,151824.97204767,1039.1530995753,318.85223579372,0.058108967684208,139710.19929669,1019.0776672406,342.47039148166,0.059253671935314,137858.49322617,1019.0783460789,342.46959284832,0.069639423370772,136368.7585366,1019.1067004393,342.43623477728,0.069637413368556,133066.15982152,1019.174169266,342.35685968702,0.069632798710307,131126.80946821,1019.2240341333,342.29819513729,0.069629518667955,100993.50226171,1019.9469438901,341.44771307045,0.031900939389263,104841.26056831,1038.676633333,319.41278431414,0.06832533380124,106541.07200516,1038.698189633,319.38742396122,0.068324066218286,109414.23499986,1038.7286208629,319.35162251423,0.068321912016153,127443.97587944,1038.9012719644,319.14850357134,0.068310535162747,131046.32171014,1038.9383953685,319.10482897819,0.068308300463079,133760.59227392,1038.9686681055,319.06921399352,0.068306086008949,152966.41707064,1039.1531738501,318.85214841168,0.068294076198695
